classType,defaultPort,serviceName,serviceDescription,entry,source
Port,1183/udp,"llsurfup-http","LL Surfup HTTP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1184/tcp,"llsurfup-https","LL Surfup HTTPS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1184/udp,"llsurfup-https","LL Surfup HTTPS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1185/tcp,"catchpole","Catchpole port",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1185/udp,"catchpole","Catchpole port",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1186/tcp,"mysql-cluster","MySQL Cluster Manager",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1186/udp,"mysql-cluster","MySQL Cluster Manager",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1187/tcp,"alias","Alias Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1187/udp,"alias","Alias Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1188/tcp,"hp-webadmin","HP Web Admin",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1188/udp,"hp-webadmin","HP Web Admin",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1189/tcp,"unet","Unet Connection",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1189/udp,"unet","Unet Connection",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1190/tcp,"commlinx-avl","CommLinx GPS / AVL System",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1190/udp,"commlinx-avl","CommLinx GPS / AVL System",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1191/tcp,"gpfs","General Parallel File System",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1191/udp,"gpfs","General Parallel File System",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1192/tcp,"caids-sensor","caids sensors channel",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1192/udp,"caids-sensor","caids sensors channel",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1193/tcp,"fiveacross","Five Across Server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1193/udp,"fiveacross","Five Across Server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1194/tcp,"openvpn","OpenVPN",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1194/udp,"openvpn","OpenVPN",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1195/tcp,"rsf-1","RSF-1 clustering",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1195/udp,"rsf-1","RSF-1 clustering",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1196/tcp,"netmagic","Network Magic",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1196/udp,"netmagic","Network Magic",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1197/tcp,"carrius-rshell","Carrius Remote Access",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1197/udp,"carrius-rshell","Carrius Remote Access",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1198/tcp,"cajo-discovery","cajo reference discovery",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1198/udp,"cajo-discovery","cajo reference discovery",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1199/tcp,"dmidi","DMIDI",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1199/udp,"dmidi","DMIDI",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1200/tcp,"scol","SCOL",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1200/udp,"scol","SCOL",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1201/tcp,"nucleus-sand","Nucleus Sand Database Server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1201/udp,"nucleus-sand","Nucleus Sand Database Server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1202/tcp,"caiccipc","caiccipc",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1202/udp,"caiccipc","caiccipc",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1203/tcp,"ssslic-mgr","License Validation",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1203/udp,"ssslic-mgr","License Validation",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1204/tcp,"ssslog-mgr","Log Request Listener",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1204/udp,"ssslog-mgr","Log Request Listener",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1205/tcp,"accord-mgc","Accord-MGC",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1205/udp,"accord-mgc","Accord-MGC",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1206/tcp,"anthony-data","Anthony Data",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1206/udp,"anthony-data","Anthony Data",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1207/tcp,"metasage","MetaSage",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1207/udp,"metasage","MetaSage",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1208/tcp,"seagull-ais","SEAGULL AIS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1208/udp,"seagull-ais","SEAGULL AIS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1209/tcp,"ipcd3","IPCD3",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1209/udp,"ipcd3","IPCD3",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1210/tcp,"eoss","EOSS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1210/udp,"eoss","EOSS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1211/tcp,"groove-dpp","Groove DPP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1211/udp,"groove-dpp","Groove DPP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1212/tcp,"lupa","lupa",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1212/udp,"lupa","lupa",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1213/tcp,"mpc-lifenet","Medtronic/Physio-Control LIFENET",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1213/udp,"mpc-lifenet","Medtronic/Physio-Control LIFENET",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1214/tcp,"kazaa","KAZAA",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1214/udp,"kazaa","KAZAA",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1215/tcp,"scanstat-1","scanSTAT 1.0",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1215/udp,"scanstat-1","scanSTAT 1.0",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1216/tcp,"etebac5","ETEBAC 5",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1216/udp,"etebac5","ETEBAC 5",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1217/tcp,"hpss-ndapi","HPSS NonDCE Gateway",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1217/udp,"hpss-ndapi","HPSS NonDCE Gateway",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1218/tcp,"aeroflight-ads","AeroFlight-ADs",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1218/udp,"aeroflight-ads","AeroFlight-ADs",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1219/tcp,"aeroflight-ret","AeroFlight-Ret",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1219/udp,"aeroflight-ret","AeroFlight-Ret",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1220/tcp,"qt-serveradmin","QT SERVER ADMIN",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1220/udp,"qt-serveradmin","QT SERVER ADMIN",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1221/tcp,"sweetware-apps","SweetWARE Apps",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1221/udp,"sweetware-apps","SweetWARE Apps",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1222/tcp,"nerv","SNI R&D network",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1222/udp,"nerv","SNI R&D network",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1223/tcp,"tgp","TrulyGlobal Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1223/udp,"tgp","TrulyGlobal Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1224/tcp,"vpnz","VPNz",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1224/udp,"vpnz","VPNz",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1225/tcp,"slinkysearch","SLINKYSEARCH",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1225/udp,"slinkysearch","SLINKYSEARCH",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1226/tcp,"stgxfws","STGXFWS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1226/udp,"stgxfws","STGXFWS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1227/tcp,"dns2go","DNS2Go",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1227/udp,"dns2go","DNS2Go",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1228/tcp,"florence","FLORENCE",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1228/udp,"florence","FLORENCE",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1229/tcp,"zented","ZENworks Tiered Electronic Distribution",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1229/udp,"zented","ZENworks Tiered Electronic Distribution",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1230/tcp,"periscope","Periscope",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1230/udp,"periscope","Periscope",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1231/tcp,"menandmice-lpm","menandmice-lpm",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1231/udp,"menandmice-lpm","menandmice-lpm",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1232/tcp,"first-defense","Remote systems monitoring",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1232/udp,"first-defense","Remote systems monitoring",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,1233/tcp,"univ-appserver","Universal App Server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
